,date,open,high,low,close,volume,ema_9,ema_21,ema_55,ema_200,supertrend,cross_9_21,cross_9_55,cross_21_55,cross_21_200,cross_55_200,cross_price_9,cross_price_21,cross_price_55,cross_price_200,sup_signal,event,final_signal
260,2023-03-31 11:08:00,6118.0,6118.0,6118.0,6118.0,1.0,6116.760558140805,6117.096047454,6118.221502440202,6111.632937327085,6118.686553164009,red,no,red,green,no,green,no,no,no,red,NA,NA
261,2023-03-31 11:09:00,6118.0,6118.0,6115.0,6115.0,3.0,6116.408446512644,6116.905497685454,6118.106448781624,6111.666440438258,6118.686553164009,red,no,red,green,no,red,no,no,no,red,NA,NA
262,2023-03-31 11:10:00,6115.0,6118.0,6115.0,6118.0,4.0,6116.7267572101155,6117.004997895868,6118.102647039423,6111.729460931409,6118.686553164009,red,no,red,green,no,green,no,no,no,red,NA,NA
263,2023-03-31 11:11:00,6117.0,6117.0,6117.0,6117.0,1.0,6116.781405768093,6117.004543541698,6118.0632667880145,6111.781904106221,6118.686553164009,red,no,red,green,no,green,no,no,no,red,NA,NA
264,2023-03-31 11:12:00,6117.0,6117.0,6117.0,6117.0,2.0,6116.825124614474,6117.0041304924525,6118.025292974156,6111.833825458398,6118.686553164009,red,no,red,green,no,green,no,no,no,red,NA,NA
265,2023-03-31 11:13:00,6118.0,6118.0,6117.0,6117.0,2.0,6116.860099691579,6117.0037549931385,6117.988675367937,6111.885230180204,6118.686553164009,red,no,red,green,no,green,no,no,no,red,NA,NA
266,2023-03-31 11:14:00,6117.0,6117.0,6117.0,6117.0,1.0,6116.888079753264,6117.003413630126,6117.953365533367,6111.9361234122425,6118.686553164009,red,no,red,green,no,green,no,no,no,red,NA,NA
267,2023-03-31 11:15:00,6119.0,6119.0,6119.0,6119.0,1.0,6117.310463802611,6117.184921481932,6117.990745335746,6112.006410741474,6115.120416474475,green,no,red,green,no,green,no,no,no,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
268,2023-03-31 11:16:00,6117.0,6117.0,6117.0,6117.0,1.0,6117.248371042088,6117.1681104381205,6117.955361573755,6112.056098196783,6115.120416474475,green,no,red,green,no,red,no,no,no,green,NA,NA
269,2023-03-31 11:17:00,6117.0,6118.0,6117.0,6118.0,2.0,6117.39869683367,6117.243736761928,6117.956955803264,6112.115241498307,6115.120416474475,green,no,red,green,no,green,no,no,no,green,NA,NA
270,2023-03-31 11:18:00,6117.0,6117.0,6117.0,6117.0,1.0,6117.318957466936,6117.22157887448,6117.92277881029,6112.163846060513,6115.120416474475,green,no,red,green,no,red,no,no,no,green,NA,NA
271,2023-03-31 11:19:00,6116.0,6116.0,6115.0,6115.0,2.0,6116.8551659735485,6117.019617158618,6117.818393852779,6112.1920664977215,6119.595794751097,red,no,red,green,no,red,no,no,no,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
272,2023-03-31 11:20:00,6116.0,6116.0,6116.0,6116.0,2.0,6116.684132778839,6116.926924689652,6117.75345121518,6112.229956383317,6119.595794751097,red,no,red,green,no,red,no,no,no,red,NA,NA
273,2023-03-31 11:21:00,6117.0,6117.0,6116.0,6116.0,2.0,6116.547306223071,6116.842658808774,6117.690827957495,6112.2674692551245,6119.595794751097,red,no,red,green,no,red,no,no,no,red,NA,NA
274,2023-03-31 11:22:00,6115.0,6115.0,6114.0,6114.0,2.0,6116.037844978457,6116.584235280704,6117.559012673299,6112.284708367014,6118.59883437355,red,no,red,green,no,red,no,no,no,red,NA,NA
275,2023-03-31 11:23:00,6112.0,6112.0,6112.0,6112.0,1.0,6115.230275982765,6116.167486618821,6117.360476506396,6112.2818754479395,6116.288950936195,red,no,red,green,no,red,no,no,no,red,NA,NA
276,2023-03-31 11:24:00,6112.0,6113.0,6111.0,6111.0,7.0,6114.384220786213,6115.697715108019,6117.133316631167,6112.269120468358,6116.288950936195,red,no,red,green,no,red,no,no,no,red,NA,NA
277,2023-03-31 11:25:00,6112.0,6112.0,6112.0,6112.0,2.0,6113.90737662897,6115.361559189108,6116.949983894339,6112.266442652753,6116.288950936195,red,no,red,green,no,red,no,no,no,red,NA,NA
278,2023-03-31 11:26:00,6113.0,6114.0,6113.0,6114.0,2.0,6113.925901303176,6115.237781081008,6116.8446273266845,6112.283691979591,6116.288950936195,red,no,red,green,no,green,no,no,no,red,NA,NA
279,2023-03-31 11:29:00,6113.0,6113.0,6112.0,6112.0,3.0,6113.540721042541,6114.943437346371,6116.67160492216,6112.280869173824,6116.288950936195,red,no,red,green,no,red,no,no,no,red,NA,NA
280,2023-03-31 11:30:00,6114.0,6116.0,6114.0,6116.0,3.0,6114.032576834033,6115.039488496701,6116.647619032084,6112.317875450701,6116.288950936195,red,no,red,green,no,green,no,no,no,red,NA,NA
281,2023-03-31 11:31:00,6116.0,6116.0,6115.0,6115.0,3.0,6114.226061467226,6115.035898633364,6116.588775495224,6112.344563257161,6116.288950936195,red,no,red,green,no,green,no,no,no,red,NA,NA
282,2023-03-31 11:32:00,6115.0,6118.0,6115.0,6118.0,5.0,6114.98084917378,6115.305362393968,6116.639176370394,6112.400836259578,6110.979536462966,red,no,red,green,no,green,no,no,no,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
283,2023-03-31 11:33:00,6117.0,6117.0,6117.0,6117.0,3.0,6115.384679339024,6115.459420358153,6116.652062928594,6112.446599082866,6111.731582816669,red,no,red,green,no,green,no,no,no,green,NA,NA
284,2023-03-31 11:34:00,6115.0,6115.0,6115.0,6115.0,1.0,6115.3077434712195,6115.417654871048,6116.593060681144,6112.472006057165,6111.731582816669,red,no,red,green,no,red,no,no,no,green,NA,NA
285,2023-03-31 11:35:00,6115.0,6115.0,6114.0,6114.0,3.0,6115.046194776975,6115.288777155499,6116.500451371104,6112.487209976995,6111.731582816669,red,no,red,green,no,red,no,no,no,green,NA,NA
286,2023-03-31 11:36:00,6112.0,6112.0,6112.0,6112.0,1.0,6114.43695582158,6114.9897974140895,6116.339720964993,6112.482362116527,6111.731582816669,red,no,red,green,no,red,no,no,no,green,NA,NA
287,2023-03-31 11:37:00,6113.0,6113.0,6113.0,6113.0,2.0,6114.149564657264,6114.8089067400815,6116.220445216243,6112.487512742233,6111.731582816669,red,no,red,green,no,red,no,no,no,green,NA,NA
288,2023-03-31 11:38:00,6113.0,6113.0,6108.0,6108.0,3.0,6112.9196517258115,6114.189915218256,6115.9268578870915,6112.442860874151,6116.479307662585,red,no,red,green,no,red,no,no,no,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
289,2023-03-31 11:39:00,6109.0,6110.0,6109.0,6110.0,2.0,6112.335721380649,6113.809013834778,6115.715184391124,6112.418553800776,6115.481376896327,red,no,red,green,no,red,no,no,no,red,NA,NA
290,2023-03-31 11:40:00,6111.0,6114.0,6111.0,6112.0,5.0,6112.26857710452,6113.644558031617,6115.582499234299,6112.414389086341,6115.481376896327,red,no,red,green,no,red,no,no,no,red,NA,NA
291,2023-03-31 11:41:00,6113.0,6114.0,6113.0,6114.0,3.0,6112.614861683616,6113.676870937833,6115.525981404502,6112.430166309362,6115.481376896327,red,no,red,green,no,green,no,no,no,red,NA,NA
292,2023-03-31 11:42:00,6113.0,6115.0,6113.0,6113.0,5.0,6112.691889346893,6113.615337216212,6115.435767782913,6112.435836296334,6115.481376896327,red,no,red,green,no,green,no,no,no,red,NA,NA
293,2023-03-31 11:43:00,6115.0,6117.0,6115.0,6117.0,4.0,6113.553511477514,6113.92303383292,6115.491633219238,6112.481250860549,6108.974818618321,red,no,red,green,no,green,no,no,no,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
294,2023-03-31 11:44:00,6119.0,6119.0,6119.0,6119.0,2.0,6114.642809182011,6114.384576211745,6115.616932032836,6112.546114036066,6112.077336756488,green,no,red,green,no,green,no,no,no,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
295,2023-03-31 11:45:00,6119.0,6121.0,6119.0,6120.0,6.0,6115.714247345609,6114.895069283405,6115.77347017452,6112.620282055607,6113.16960308084,green,no,red,green,no,green,no,no,no,green,NA,NA
296,2023-03-31 11:46:00,6119.0,6124.0,6119.0,6124.0,7.0,6117.371397876487,6115.722790257641,6116.067274811145,6112.733513079929,6113.852642772756,green,no,red,green,no,green,no,no,no,green,NA,NA
297,2023-03-31 11:47:00,6122.0,6122.0,6121.0,6121.0,7.0,6118.09711830119,6116.202536597855,6116.24344356789,6112.815766681124,6113.852642772756,green,no,red,green,no,green,no,no,no,green,NA,NA
298,2023-03-31 11:48:00,6122.0,6122.0,6122.0,6122.0,2.0,6118.877694640952,6116.729578725323,6116.449034869036,6112.907152087282,6114.695640645932,green,no,green,green,no,green,no,no,no,green,WHEN EMA21 CROSSED EMA55 TO GREEN,buy
299,2023-03-31 11:49:00,6123.0,6123.0,6122.0,6122.0,8.0,6119.502155712761,6117.208707932112,6116.6472836237135,6112.997628185916,6115.626076581339,green,no,green,green,no,green,no,no,no,green,NA,NA
300,2023-03-31 11:50:00,6121.0,6122.0,6121.0,6122.0,3.0,6120.001724570209,6117.644279938283,6116.838452065724,6113.087204024862,6115.626076581339,green,no,green,green,no,green,no,no,no,green,NA,NA
301,2023-03-31 11:52:00,6121.0,6121.0,6118.0,6119.0,4.0,6119.801379656167,6117.767527216621,6116.915650206233,6113.14603781566,6115.626076581339,green,no,green,green,no,red,no,no,no,green,NA,NA
302,2023-03-31 11:53:00,6118.0,6118.0,6112.0,6112.0,4.0,6118.241103724934,6117.243206560564,6116.740091270296,6113.13463445431,6123.434090172204,green,no,green,green,no,red,no,no,no,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
303,2023-03-31 11:54:00,6113.0,6115.0,6113.0,6115.0,7.0,6117.592882979947,6117.039278691423,6116.677945153499,6113.153195305511,6122.490681154984,green,no,green,green,no,red,no,no,no,red,NA,NA
304,2023-03-31 11:55:00,6115.0,6115.0,6115.0,6115.0,1.0,6117.074306383957,6116.853889719475,6116.618018540875,6113.171571471626,6122.490681154984,green,no,green,green,no,red,no,no,no,red,NA,NA
305,2023-03-31 11:56:00,6115.0,6115.0,6113.0,6113.0,3.0,6116.259445107165,6116.503536108614,6116.488803592986,6113.169864292803,6121.477451735536,red,no,green,green,no,red,no,no,no,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
306,2023-03-31 11:57:00,6111.0,6112.0,6111.0,6111.0,7.0,6115.207556085732,6116.0032146441945,6116.292774893237,6113.148273603322,6118.829706561983,red,no,red,green,no,red,no,no,no,red,WHEN EMA21 CROSSED EMA55 TO RED,sell
307,2023-03-31 11:58:00,6111.0,6111.0,6108.0,6108.0,4.0,6113.766044868586,6115.2756496765405,6115.996604361336,6113.097047000304,6116.996735905785,red,no,red,green,no,red,no,no,no,red,NA,NA
308,2023-03-31 11:59:00,6108.0,6108.0,6104.0,6104.0,8.0,6111.812835894869,6114.250590615037,6115.568154205574,6113.006529119704,6113.9470623152065,red,no,red,green,no,red,no,no,no,red,NA,NA
309,2023-03-31 12:00:00,6103.0,6109.0,6103.0,6107.0,6.0,6110.850268715895,6113.59144601367,6115.262148698232,6112.946762660802,6113.9470623152065,red,no,red,green,no,red,no,no,no,red,NA,NA
310,2023-03-31 12:01:00,6106.0,6109.0,6106.0,6108.0,13.0,6110.280214972716,6113.0831327397,6115.002786244723,6112.897541141789,6113.9470623152065,red,no,red,green,no,red,no,no,no,red,NA,NA
311,2023-03-31 12:02:00,6110.0,6114.0,6110.0,6114.0,4.0,6111.0241719781725,6113.166484308818,6114.966972450269,6112.908510881672,6102.138591572215,red,no,red,green,no,green,no,no,no,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
312,2023-03-31 12:03:00,6114.0,6117.0,6114.0,6114.0,7.0,6111.619337582538,6113.242258462562,6114.932437719903,6112.919371469914,6105.724732414993,red,no,red,green,no,green,no,no,no,green,NA,NA
313,2023-03-31 12:04:00,6114.0,6114.0,6114.0,6114.0,1.0,6112.09547006603,6113.311144056875,6114.899136372764,6112.930123992602,6105.724732414993,red,no,red,green,no,green,no,no,no,green,NA,NA
314,2023-03-31 12:05:00,6116.0,6118.0,6116.0,6118.0,7.0,6113.276376052824,6113.737403688067,6115.0098815023075,6112.980570520039,6107.8820332561445,red,no,red,green,no,green,no,no,no,green,NA,NA
315,2023-03-31 12:06:00,6115.0,6115.0,6115.0,6115.0,1.0,6113.62110084226,6113.85218517097,6115.00952859151,6113.00066434571,6107.8820332561445,red,no,red,green,no,green,no,no,no,green,NA,NA
316,2023-03-31 12:07:00,6115.0,6115.0,6115.0,6115.0,2.0,6113.896880673808,6113.956531973609,6115.009188284671,6113.020558232817,6107.8820332561445,red,no,red,green,no,green,no,no,no,green,NA,NA
317,2023-03-31 12:08:00,6117.0,6118.0,6117.0,6117.0,4.0,6114.517504539046,6114.2332108851,6115.080288703076,6113.060154668312,6109.224002243729,green,no,red,green,no,green,no,no,no,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
318,2023-03-31 12:09:00,6117.0,6117.0,6117.0,6117.0,3.0,6115.014003631237,6114.484737168273,6115.148849820823,6113.099357109423,6109.551602019356,green,no,red,green,no,green,no,no,no,green,NA,NA
319,2023-03-31 12:10:00,6116.0,6116.0,6116.0,6116.0,2.0,6115.2112029049895,6114.622488334793,6115.179248041508,6113.128219227738,6109.551602019356,green,no,red,green,no,green,no,no,no,green,NA,NA
320,2023-03-31 12:11:00,6115.0,6115.0,6114.0,6114.0,4.0,6114.968962323992,6114.565898486176,6115.137132040026,6113.1368936632825,6109.551602019356,green,no,red,green,no,red,no,no,no,green,NA,NA
321,2023-03-31 12:12:00,6115.0,6118.0,6115.0,6118.0,5.0,6115.575169859194,6114.878089532887,6115.23937732431,6113.185282781061,6109.551602019356,green,no,red,green,no,green,no,no,no,green,NA,NA
322,2023-03-31 12:13:00,6119.0,6119.0,6119.0,6119.0,2.0,6116.260135887355,6115.252808666261,6115.3736852770135,6113.243140663836,6112.0284060849,green,no,red,green,no,green,no,no,no,green,NA,NA
323,2023-03-31 12:14:00,6120.0,6122.0,6120.0,6122.0,9.0,6117.408108709884,6115.866189696601,6115.610339374263,6113.3302735925545,6113.82556547641,green,no,green,green,no,green,no,no,no,green,WHEN EMA21 CROSSED EMA55 TO GREEN,buy
324,2023-03-31 12:15:00,6123.0,6123.0,6123.0,6123.0,1.0,6118.526486967907,6116.514717906001,6115.874255825182,6113.426489775713,6116.243008928769,green,no,green,green,no,green,no,no,no,green,NA,NA
325,2023-03-31 12:16:00,6121.0,6121.0,6121.0,6121.0,2.0,6119.021189574325,6116.922470823638,6116.05731811714,6113.501848086403,6116.243008928769,green,no,green,green,no,green,no,no,no,green,NA,NA
326,2023-03-31 12:17:00,6120.0,6120.0,6119.0,6119.0,3.0,6119.01695165946,6117.111337112398,6116.162413898671,6113.556556065642,6116.243008928769,green,no,green,green,no,red,no,no,no,green,NA,NA
327,2023-03-31 12:18:00,6120.0,6120.0,6120.0,6120.0,4.0,6119.213561327568,6117.373942829453,6116.2994705451465,6113.620669935636,6116.243008928769,green,no,green,green,no,green,no,no,no,green,NA,NA
328,2023-03-31 12:19:00,6120.0,6121.0,6120.0,6121.0,2.0,6119.570849062055,6117.703584390411,6116.4673465971055,6113.694096105431,6116.243008928769,green,no,green,green,no,green,no,no,no,green,NA,NA
329,2023-03-31 12:20:00,6122.0,6122.0,6122.0,6122.0,2.0,6120.056679249644,6118.094167627647,6116.664941361494,6113.776741915327,6116.366004342349,green,no,green,green,no,green,no,no,no,green,NA,NA
330,2023-03-31 12:21:00,6123.0,6124.0,6122.0,6124.0,8.0,6120.845343399715,6118.631061479679,6116.926907741441,6113.878465876369,6117.329403908114,green,no,green,green,no,green,no,no,no,green,NA,NA
331,2023-03-31 12:22:00,6124.0,6126.0,6124.0,6125.0,7.0,6121.676274719772,6119.210055890618,6117.215232464961,6113.98912790745,6119.296463517302,green,no,green,green,no,green,no,no,no,green,NA,NA
332,2023-03-31 12:23:00,6125.0,6126.0,6125.0,6126.0,3.0,6122.541019775817,6119.827323536925,6117.528974162641,6114.10863907255,6120.0668171655725,green,no,green,green,no,green,no,no,no,green,NA,NA
333,2023-03-31 12:24:00,6127.0,6127.0,6125.0,6125.0,3.0,6123.032815820654,6120.29756685175,6117.795796513976,6114.217010823072,6120.510135449015,green,no,green,green,no,green,no,no,no,green,NA,NA
334,2023-03-31 12:25:00,6125.0,6126.0,6123.0,6123.0,9.0,6123.026252656523,6120.5432425925,6117.981660924191,6114.304403750206,6120.510135449015,green,no,green,green,no,red,no,no,no,green,NA,NA
335,2023-03-31 12:26:00,6123.0,6123.0,6120.0,6120.0,6.0,6122.421002125218,6120.4938569022725,6118.0537444626125,6114.361076349706,6127.656790286298,green,no,green,green,no,red,no,no,no,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
336,2023-03-31 12:27:00,6122.0,6123.0,6122.0,6123.0,3.0,6122.536801700175,6120.721688092975,6118.230396446091,6114.447035789012,6127.656790286298,green,no,green,green,no,green,no,no,no,red,NA,NA
337,2023-03-31 12:28:00,6123.0,6125.0,6123.0,6125.0,2.0,6123.02944136014,6121.110625539068,6118.472168001587,6114.552040408027,6127.656790286298,green,no,green,green,no,green,no,no,no,red,NA,NA
338,2023-03-31 12:29:00,6126.0,6127.0,6125.0,6125.0,5.0,6123.4235530881115,6121.464205035516,6118.705304858673,6114.656000204962,6127.656790286298,green,no,green,green,no,green,no,no,no,red,NA,NA
339,2023-03-31 12:30:00,6125.0,6133.0,6125.0,6130.0,22.0,6124.7388424704895,6122.240186395924,6119.108686828006,6114.808676819838,6120.87842989316,green,no,green,green,no,green,no,no,no,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
340,2023-03-31 12:31:00,6130.0,6133.0,6130.0,6130.0,12.0,6125.791073976392,6122.945623996295,6119.497662298435,6114.959834264417,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
341,2023-03-31 12:32:00,6130.0,6131.0,6130.0,6130.0,5.0,6126.632859181113,6123.5869309057225,6119.872745787777,6115.10948765482,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
342,2023-03-31 12:33:00,6128.0,6128.0,6125.0,6126.0,5.0,6126.506287344891,6123.806300823384,6120.091576295356,6115.217850961738,6123.290586903844,green,no,green,green,no,red,no,no,no,green,NA,NA
343,2023-03-31 12:34:00,6125.0,6125.0,6123.0,6125.0,6.0,6126.205029875912,6123.914818930349,6120.266877141951,6115.315185778039,6123.290586903844,green,no,green,green,no,red,no,no,no,green,NA,NA
344,2023-03-31 12:35:00,6125.0,6129.0,6125.0,6127.0,8.0,6126.36402390073,6124.195289936681,6120.507345815453,6115.431452586218,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
345,2023-03-31 12:36:00,6126.0,6126.0,6124.0,6124.0,6.0,6125.891219120584,6124.177536306073,6120.632083464901,6115.516711764465,6123.290586903844,green,no,green,green,no,red,no,no,no,green,NA,NA
346,2023-03-31 12:37:00,6125.0,6128.0,6125.0,6128.0,3.0,6126.312975296467,6124.525033005521,6120.895223341155,6115.6409235877045,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
347,2023-03-31 12:38:00,6130.0,6130.0,6129.0,6129.0,6.0,6126.850380237173,6124.931848186838,6121.184679650399,6115.77384972116,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
348,2023-03-31 12:39:00,6127.0,6127.0,6126.0,6127.0,5.0,6126.880304189739,6125.119861988034,6121.392369662884,6115.885552709009,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
349,2023-03-31 12:40:00,6130.0,6131.0,6127.0,6127.0,6.0,6126.904243351792,6125.290783625485,6121.592642174925,6115.996144224342,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
350,2023-03-31 12:41:00,6130.0,6135.0,6130.0,6132.0,20.0,6127.923394681433,6125.900712386805,6121.96433352582,6116.155386570368,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
351,2023-03-31 12:42:00,6131.0,6133.0,6131.0,6132.0,5.0,6128.738715745147,6126.455193078914,6122.322750185612,6116.313044415439,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
352,2023-03-31 12:43:00,6132.0,6132.0,6130.0,6130.0,9.0,6128.990972596117,6126.777448253558,6122.596937678983,6116.449233028221,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
353,2023-03-31 12:44:00,6130.0,6135.0,6130.0,6134.0,11.0,6129.992778076894,6127.4340438668705,6123.004189904733,6116.623867525453,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
354,2023-03-31 12:45:00,6134.0,6135.0,6130.0,6130.0,6.0,6129.994222461515,6127.667312606246,6123.2540402652785,6116.756963370971,6123.290586903844,green,no,green,green,no,green,no,no,no,green,NA,NA
355,2023-03-31 12:46:00,6127.0,6127.0,6119.0,6120.0,8.0,6127.995377969212,6126.970284187496,6123.137824541519,6116.789232392155,6135.989342824845,green,no,green,green,no,red,no,no,no,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
356,2023-03-31 12:47:00,6120.0,6120.0,6116.0,6119.0,12.0,6126.19630237537,6126.245712897724,6122.9900450936075,6116.811230079796,6130.890408542361,red,no,green,green,no,red,no,no,no,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
357,2023-03-31 12:48:00,6119.0,6120.0,6117.0,6120.0,8.0,6124.957041900296,6125.677920816112,6122.883257768835,6116.842959133728,6130.890408542361,red,no,green,green,no,red,no,no,no,red,NA,NA
358,2023-03-31 12:49:00,6120.0,6120.0,6117.0,6119.0,7.0,6123.765633520236,6125.070837105557,6122.744569991377,6116.864422226925,6130.651230919312,red,no,green,green,no,red,no,no,no,red,NA,NA
359,2023-03-31 12:50:00,6120.0,6120.0,6119.0,6119.0,5.0,6122.812506816189,6124.518942823233,6122.610835348828,6116.885671757005,6130.651230919312,red,no,green,green,no,red,no,no,no,red,NA,NA
360,2023-03-31 12:51:00,6119.0,6119.0,6111.0,6111.0,9.0,6120.450005452951,6123.289948021121,6122.196162657799,6116.827107858926,6127.512497044643,red,no,green,green,no,red,no,no,no,red,NA,NA
361,2023-03-31 12:52:00,6113.0,6116.0,6112.0,6112.0,15.0,6118.760004362361,6122.26358911011,6121.832013991449,6116.779076934957,6126.761247340179,red,no,green,green,no,red,no,no,no,red,NA,NA
362,2023-03-31 12:53:00,6114.0,6114.0,6112.0,6114.0,7.0,6117.8080034898885,6121.512353736463,6121.55229920604,6116.751424428141,6125.08512260616,red,no,red,green,no,red,no,no,no,red,WHEN EMA21 CROSSED EMA55 TO RED,sell
363,2023-03-31 12:54:00,6113.0,6116.0,6113.0,6115.0,11.0,6117.24640279191,6120.920321578603,6121.3182885201095,6116.733997319403,6125.08512260616,red,no,red,green,no,red,no,no,no,red,NA,NA
364,2023-03-31 12:55:00,6113.0,6113.0,6110.0,6110.0,11.0,6115.797122233528,6119.927565071457,6120.914063930106,6116.666992370951,6123.59894931099,red,no,red,green,no,red,no,no,no,red,NA,NA
365,2023-03-31 12:56:00,6112.0,6112.0,6112.0,6112.0,5.0,6115.037697786823,6119.206877337689,6120.59570450403,6116.620554635917,6123.489054379891,red,no,red,green,no,red,no,no,no,red,NA,NA
366,2023-03-31 12:57:00,6112.0,6114.0,6111.0,6112.0,7.0,6114.430158229458,6118.551706670626,6120.288715057458,6116.574578967898,6123.489054379891,red,no,red,green,no,red,no,no,no,red,NA,NA
367,2023-03-31 12:58:00,6112.0,6117.0,6112.0,6117.0,6.0,6114.944126583567,6118.410642427842,6120.171260948263,6116.578812012993,6123.489054379891,red,no,red,green,no,green,no,no,no,red,NA,NA
368,2023-03-31 12:59:00,6117.0,6117.0,6116.0,6116.0,4.0,6115.155301266854,6118.19149311622,6120.0222873429675,6116.57305268948,6123.489054379891,red,no,red,green,no,green,no,no,no,red,NA,NA
369,2023-03-31 13:00:00,6118.0,6119.0,6114.0,6115.0,10.0,6115.124241013483,6117.901357378382,6119.842919937862,6116.557400423913,6123.489054379891,red,no,red,green,no,red,no,no,no,red,NA,NA
370,2023-03-31 13:01:00,6114.0,6114.0,6109.0,6109.0,8.0,6113.899392810787,6117.092143071257,6119.455672797224,6116.482202409745,6123.361161720782,red,no,red,green,no,red,no,no,no,red,NA,NA
371,2023-03-31 13:02:00,6108.0,6111.0,6106.0,6111.0,18.0,6113.319514248629,6116.53831188296,6119.153684483037,6116.427653132036,6120.675045548704,red,no,red,green,no,red,no,no,no,red,NA,NA
372,2023-03-31 13:03:00,6111.0,6114.0,6111.0,6114.0,7.0,6113.455611398904,6116.307556257237,6118.969624322928,6116.403497379478,6120.675045548704,red,no,red,green,no,green,no,no,no,red,NA,NA
373,2023-03-31 13:04:00,6111.0,6112.0,6106.0,6106.0,7.0,6111.964489119123,6115.370505688397,6118.506423454252,6116.299979992617,6120.675045548704,red,no,red,green,no,red,no,no,no,red,NA,NA
374,2023-03-31 13:05:00,6107.0,6109.0,6106.0,6109.0,8.0,6111.3715912952985,6114.791368807634,6118.166908330886,6116.2273433757755,6120.164608205005,red,no,red,green,no,red,no,no,no,red,NA,NA
375,2023-03-31 13:06:00,6107.0,6108.0,6105.0,6107.0,7.0,6110.497273036239,6114.083062552395,6117.768090176211,6116.135529013827,6119.098147384505,red,no,red,green,no,red,no,no,no,red,NA,NA
376,2023-03-31 13:07:00,6105.0,6107.0,6105.0,6107.0,10.0,6109.797818428991,6113.439147774904,6117.383515527061,6116.04462822762,6117.938332646054,red,no,red,green,no,red,no,no,no,red,NA,NA
377,2023-03-31 13:08:00,6104.0,6104.0,6094.0,6095.0,24.0,6106.838254743193,6111.762861613549,6116.584104258237,6115.835228941773,6113.644499381448,red,no,red,green,no,red,no,no,no,red,NA,NA
378,2023-03-31 13:09:00,6095.0,6097.0,6094.0,6094.0,17.0,6104.2706037945545,6110.148056012317,6115.777529106157,6115.617962982153,6109.580049443304,red,no,red,green,no,red,no,no,no,red,NA,NA
379,2023-03-31 13:10:00,6094.0,6095.0,6085.0,6085.0,24.0,6100.416483035644,6107.8618691021065,6114.67833163808,6115.3133066340715,6105.672044498973,red,no,red,red,red,red,no,no,no,red,NA,NA
380,2023-03-31 13:11:00,6086.0,6086.0,6083.0,6085.0,19.0,6097.333186428516,6105.783517365551,6113.618391222434,6115.011681692439,6099.504840049076,red,no,red,red,red,red,no,no,no,red,NA,NA
381,2023-03-31 13:12:00,6086.0,6092.0,6084.0,6092.0,22.0,6096.266549142812,6104.530470332319,6112.846305821633,6114.7827097353,6099.504840049076,red,no,red,red,red,red,no,no,no,red,NA,NA
382,2023-03-31 13:13:00,6092.0,6097.0,6091.0,6097.0,14.0,6096.41323931425,6103.84588212029,6112.280366328003,6114.605767349874,6099.504840049076,red,no,red,red,red,green,no,no,no,red,NA,NA
383,2023-03-31 13:14:00,6096.0,6096.0,6091.0,6095.0,10.0,6096.1305914514,6103.041711018445,6111.663210387717,6114.410685087687,6099.504840049076,red,no,red,red,red,red,no,no,no,red,NA,NA
384,2023-03-31 13:15:00,6093.0,6098.0,6093.0,6098.0,11.0,6096.50447316112,6102.583373653132,6111.175238588156,6114.247394688805,6099.504840049076,red,no,red,red,red,green,no,no,no,red,NA,NA
385,2023-03-31 13:16:00,6098.0,6102.0,6098.0,6100.0,22.0,6097.203578528895,6102.348521502848,6110.776122924293,6114.1056295675235,6084.244951999421,red,no,red,red,red,green,no,no,no,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
386,2023-03-31 13:17:00,6099.0,6099.0,6096.0,6097.0,4.0,6097.1628628231165,6101.862292275316,6110.28411853414,6113.935424298194,6084.244951999421,red,no,red,red,red,red,no,no,no,green,NA,NA
