Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ShootingStar,Hammer
2022-04-20 00:00:00+05:30,3389.811638728714,3456.784536952085,3370.4412865074073,3444.823486328125,2640370,0.0,0.0,False,False
2022-04-21 00:00:00+05:30,3467.2930891915807,3529.27821704305,3455.089672564023,3514.411376953125,2280996,0.0,0.0,False,False
2022-04-22 00:00:00+05:30,3468.3587696717973,3503.128459914692,3459.060905331856,3498.818603515625,1581465,0.0,0.0,False,False
2022-04-25 00:00:00+05:30,3445.985905320197,3471.1673649993218,3421.86990967084,3436.494384765625,1960694,0.0,0.0,False,False
2022-04-26 00:00:00+05:30,3462.595890078429,3474.9444905020246,3407.3903823023543,3434.654296875,1943469,0.0,0.0,False,False
2022-04-27 00:00:00+05:30,3434.3637832473814,3456.1069584420684,3395.913677635036,3449.085205078125,1727648,0.0,0.0,False,False
2022-04-28 00:00:00+05:30,3475.041475978989,3490.9250715326502,3426.6640645951006,3471.4580078125,1703660,0.0,0.0,False,False
2022-04-29 00:00:00+05:30,3483.757989019695,3509.181577346569,3425.501746921059,3435.04150390625,2051115,0.0,0.0,False,False
2022-05-02 00:00:00+05:30,3409.0855478001304,3436.2525180913526,3382.7903853602456,3430.877197265625,1324161,0.0,0.0,False,False
2022-05-04 00:00:00+05:30,3427.0996294408724,3433.830779669999,3356.204186305017,3370.19921875,2305825,0.0,0.0,False,False
2022-05-05 00:00:00+05:30,3401.5309111486195,3421.7728353209104,3375.623064178669,3402.789794921875,1612262,0.0,0.0,False,False
2022-05-06 00:00:00+05:30,3350.1024621032966,3365.1144852783764,3316.6886040684417,3324.53369140625,2010812,0.0,0.0,False,False
2022-05-09 00:00:00+05:30,3291.023103181673,3347.197129074709,3241.4835180319474,3336.640380859375,2481830,0.0,0.0,False,False
2022-05-10 00:00:00+05:30,3325.889775308978,3355.720167701663,3314.267562931661,3330.490234375,1622685,0.0,0.0,False,False
2022-05-11 00:00:00+05:30,3326.858181701875,3339.884697014726,3275.6719284874825,3304.582275390625,1841769,0.0,0.0,False,False
2022-05-12 00:00:00+05:30,3271.6529165589327,3341.095591031579,3244.6313662704074,3301.337890625,2807195,0.0,0.0,False,False
2022-05-13 00:00:00+05:30,3326.8581687272076,3331.603810688858,3275.67191571244,3307.390869140625,2187823,0.0,0.0,False,False
2022-05-16 00:00:00+05:30,3307.488052704529,3322.0158186754124,3260.611889086954,3270.49072265625,1195813,0.0,0.0,False,False
2022-05-17 00:00:00+05:30,3263.904652040204,3357.8508690277113,3244.921610520715,3342.935791015625,1754076,0.0,0.0,False,False
2022-05-18 00:00:00+05:30,3355.9135710485807,3384.969099802248,3334.654656468047,3340.2236328125,1866781,0.0,0.0,False,False
2022-05-19 00:00:00+05:30,3290.0544595379356,3297.8026007437948,3128.312011865626,3159.256103515625,4642963,0.0,0.0,False,False
2022-05-20 00:00:00+05:30,3205.7934132890787,3209.570537532603,3167.1011805615813,3189.32861328125,3065125,0.0,0.0,False,False
2022-05-23 00:00:00+05:30,3200.7572566990643,3233.7835675136066,3164.1472413266965,3217.173583984375,2293690,0.0,0.0,False,False
2022-05-24 00:00:00+05:30,3210.7814901759734,3220.176301414659,3172.476802734563,3184.486328125,1711510,0.0,0.0,False,False
2022-05-25 00:00:00+05:30,3210.665980745768,3210.665980745768,3075.330152608464,3088.590576171875,3548046,22.0,0.0,False,False
2022-05-26 00:00:00+05:30,3111.3579443812246,3160.5975483270886,3101.168806619705,3146.41064453125,2813186,0.0,0.0,False,False
2022-05-27 00:00:00+05:30,3172.005387878709,3197.063910197954,3148.6043887235032,3179.9033203125,3103153,0.0,0.0,False,False
2022-05-30 00:00:00+05:30,3214.7122694325885,3302.076095115908,3204.328171242503,3291.00927734375,2094624,0.0,0.0,False,False
2022-05-31 00:00:00+05:30,3270.435976160985,3298.955945478953,3242.01360623054,3280.381591796875,4840965,0.0,0.0,False,False
2022-06-01 00:00:00+05:30,3303.4413772523544,3303.4413772523544,3256.6881739647506,3271.4599609375,1493835,0.0,0.0,False,False
2022-06-02 00:00:00+05:30,3271.264793580992,3346.3430019582606,3262.7819786854843,3337.567626953125,2657939,0.0,0.0,False,False
2022-06-03 00:00:00+05:30,3373.0588576735145,3390.512245358433,3345.5627318218,3354.289306640625,1913622,0.0,0.0,False,False
2022-06-06 00:00:00+05:30,3332.6925932944246,3366.81905343641,3292.8620438812186,3345.3193359375,1084210,0.0,0.0,False,False
2022-06-07 00:00:00+05:30,3316.1654028875414,3333.5211916134012,3272.2397295874093,3278.7724609375,2308256,0.0,0.0,False,False
2022-06-08 00:00:00+05:30,3295.786988324138,3328.7434442065273,3262.976931519849,3319.18798828125,2185707,0.0,0.0,False,False
2022-06-09 00:00:00+05:30,3300.516079827307,3351.218247080193,3269.412345519931,3341.5654296875,1279197,0.0,0.0,False,False
2022-06-10 00:00:00+05:30,3297.5909970462462,3308.316455641015,3268.33974633324,3276.04248046875,1527582,0.0,0.0,False,False
2022-06-13 00:00:00+05:30,3207.886976452366,3210.812101354906,3112.7716174286475,3139.244140625,3030921,0.0,0.0,False,False
2022-06-14 00:00:00+05:30,3110.383011544961,3158.0624552804493,3095.4648259804444,3130.420166015625,2611493,0.0,0.0,False,False
2022-06-15 00:00:00+05:30,3138.1718287627245,3153.284975677692,3121.108598374858,3126.2763671875,1404536,0.0,0.0,False,False
2022-06-16 00:00:00+05:30,3159.134890570297,3163.8639377087334,3054.8542355419454,3063.580810546875,2032028,0.0,0.0,False,False
2022-06-17 00:00:00+05:30,3014.8286323872317,3040.9109952321082,2948.3796424518077,3011.805908203125,5240434,0.0,0.0,False,False
2022-06-20 00:00:00+05:30,3016.778811598955,3060.4119246626437,2992.4027707812515,3034.719482421875,1502769,0.0,0.0,False,False
2022-06-21 00:00:00+05:30,3051.880298236254,3156.9410337426298,3047.3950115247294,3131.784912109375,2964461,0.0,0.0,False,False
2022-06-22 00:00:00+05:30,3120.0357399773184,3169.421743317794,3103.55763099772,3142.510498046875,3336315,0.0,0.0,False,False
2022-06-23 00:00:00+05:30,3142.5103547894514,3235.188108769782,3142.5103547894514,3226.2177734375,3692578,0.0,0.0,False,False
2022-06-24 00:00:00+05:30,3255.663983301971,3261.5142330473473,3195.6989234118623,3210.90966796875,2132118,0.0,0.0,False,False
2022-06-27 00:00:00+05:30,3266.3894762993123,3278.9674181682417,3223.975165189157,3231.970458984375,2037686,0.0,0.0,False,False
2022-06-28 00:00:00+05:30,3224.462609764507,3246.8885668327207,3190.9212735422593,3235.334228515625,1400046,0.0,0.0,False,False
2022-06-29 00:00:00+05:30,3189.3611997666103,3249.813781358029,3189.3611997666103,3208.37451171875,2133994,0.0,0.0,False,False
2022-06-30 00:00:00+05:30,3190.3362025018305,3228.2652265608313,3173.760494848245,3185.55859375,2719603,0.0,0.0,False,False
2022-07-01 00:00:00+05:30,3178.63594687248,3249.8139910815876,3170.8844129550557,3232.36083984375,1502879,0.0,0.0,False,False
2022-07-04 00:00:00+05:30,3229.3380024474063,3235.1394527590132,3144.558177075944,3154.30859375,2622535,0.0,0.0,False,False
2022-07-05 00:00:00+05:30,3173.760676834954,3190.3363854390077,3126.9098763769807,3136.026611328125,2170627,0.0,0.0,False,False
2022-07-06 00:00:00+05:30,3138.1716761385414,3186.923760589971,3122.3272486918268,3179.3671875,2182144,0.0,0.0,False,False
2022-07-07 00:00:00+05:30,3189.361467417399,3236.553391465678,3183.560016790498,3205.791015625,1989921,0.0,0.0,False,False
2022-07-08 00:00:00+05:30,3217.637443633903,3222.512651881833,3168.885361154601,3183.94970703125,2136916,0.0,0.0,False,False
2022-07-11 00:00:00+05:30,3126.129669735565,3144.509299932375,3028.4793443689787,3036.084716796875,6974600,0.0,0.0,False,False
2022-07-12 00:00:00+05:30,3037.1571477925463,3057.9255825977853,3003.3720497563463,3007.7109375,3734815,0.0,0.0,False,False
2022-07-13 00:00:00+05:30,3026.5291803784453,3032.379430082785,2959.251308778538,2962.90771484375,3863530,0.0,0.0,False,False
2022-07-14 00:00:00+05:30,2987.592750885786,2988.5703663147406,2900.584977708811,2931.624267578125,4764908,8.0,0.0,False,False
2022-07-15 00:00:00+05:30,2950.980979497718,2961.099155566077,2886.8982430289157,2927.567138671875,4574806,0.0,0.0,False,False
2022-07-18 00:00:00+05:30,2955.331380633365,3008.0736841999806,2946.8261743124185,2994.9248046875,3202795,0.0,0.0,False,False
2022-07-19 00:00:00+05:30,2962.2237705999232,3010.029071096096,2962.2237705999232,3005.434326171875,1865074,0.0,0.0,False,False
2022-07-20 00:00:00+05:30,3038.233197415283,3100.9471300523655,3028.7014472352903,3093.957275390625,3402251,0.0,0.0,False,False
2022-07-21 00:00:00+05:30,3096.108003775255,3112.727465746894,3073.6717778486704,3106.177490234375,2420640,0.0,0.0,False,False
2022-07-22 00:00:00+05:30,3113.7051708229856,3125.4365560819733,3073.134130135653,3100.0185546875,2075886,0.0,0.0,False,False
2022-07-25 00:00:00+05:30,3094.1526984641446,3115.1225007707417,3078.6087092880844,3095.863525390625,1797504,0.0,0.0,False,False
2022-07-26 00:00:00+05:30,3093.8595366984787,3097.965473813295,3027.1862113940238,3046.15185546875,2639367,0.0,0.0,False,False
2022-07-27 00:00:00+05:30,3045.2720006767963,3122.6014750406416,3040.383923629161,3117.468994140625,1389808,0.0,0.0,False,False
2022-07-28 00:00:00+05:30,3144.0110089039254,3190.9365463502527,3129.9821329679503,3187.514892578125,2106333,0.0,0.0,False,False
2022-07-29 00:00:00+05:30,3216.3545098842983,3243.0434567439947,3201.6902795960723,3227.988037109375,2430257,0.0,0.0,False,False
2022-08-01 00:00:00+05:30,3252.5262242832882,3252.5262242832882,3197.7797654435335,3224.95751953125,1306913,0.0,0.0,False,False
2022-08-02 00:00:00+05:30,3216.3547464539797,3238.7420442037223,3198.415407944991,3218.114501953125,1269114,0.0,0.0,False,False
2022-08-03 00:00:00+05:30,3206.5787063463845,3274.0341730347686,3203.694788476721,3264.746826171875,2895824,0.0,0.0,False,False
2022-08-04 00:00:00+05:30,3275.011681448129,3312.0632106724643,3233.316478944128,3279.850830078125,2150567,0.0,0.0,False,False
2022-08-05 00:00:00+05:30,3285.960938636368,3301.4073101798595,3279.8997706998603,3289.724853515625,1106933,0.0,0.0,False,False
2022-08-08 00:00:00+05:30,3289.675888655754,3303.2646475249676,3261.325041472688,3298.914306640625,1068836,0.0,0.0,False,False
2022-08-10 00:00:00+05:30,3309.228177900471,3309.228177900471,3260.34740717816,3279.16650390625,1878359,0.0,0.0,False,False
2022-08-11 00:00:00+05:30,3323.8925681382393,3351.9500841400413,3299.501110116002,3345.888916015625,1449248,0.0,0.0,False,False
2022-08-12 00:00:00+05:30,3342.467055855237,3342.467055855237,3305.562074469295,3325.40771484375,1472354,0.0,0.0,False,False
2022-08-16 00:00:00+05:30,3334.6460242252383,3338.4099388667782,3311.672063049837,3316.755615234375,839942,0.0,0.0,False,False
2022-08-17 00:00:00+05:30,3309.3259273149292,3341.4404494299547,3295.6393119576796,3324.9677734375,1622326,0.0,0.0,False,False
2022-08-18 00:00:00+05:30,3314.116146314695,3316.0713770794823,3286.742915607671,3305.56201171875,1430659,0.0,0.0,False,False
2022-08-19 00:00:00+05:30,3311.183200831957,3344.9109305127076,3295.7857590211793,3309.961181640625,1398410,0.0,0.0,False,False
2022-08-22 00:00:00+05:30,3289.675994671708,3308.3485452677405,3272.4698672530917,3279.4599609375,1536532,0.0,0.0,False,False
2022-08-23 00:00:00+05:30,3245.634245265724,3267.0928558632127,3196.8024030822107,3211.07568359375,1849256,0.0,0.0,False,False
2022-08-24 00:00:00+05:30,3218.3099786004323,3233.951825398004,3177.445606106647,3182.48046875,1691923,0.0,0.0,False,False
2022-08-25 00:00:00+05:30,3202.6680836766177,3204.7698613382017,3142.7891398044585,3146.161865234375,1946930,0.0,0.0,False,False
2022-08-26 00:00:00+05:30,3161.9015073281553,3184.09332897211,3144.793237983049,3150.072265625,1457962,0.0,0.0,False,False
2022-08-29 00:00:00+05:30,3055.0481551408025,3072.3519001563927,3012.0330771164204,3062.42919921875,2539173,0.0,0.0,False,False
2022-08-30 00:00:00+05:30,3084.3767630182615,3154.276268107265,3071.7656191088263,3139.269775390625,3431525,0.0,0.0,False,False
2022-09-01 00:00:00+05:30,3118.5931709070933,3118.5931709070933,3051.1377073357485,3061.59814453125,3546935,0.0,0.0,False,False
2022-09-02 00:00:00+05:30,3092.1975059034708,3092.1975059034708,3050.4533761166,3060.3271484375,2052900,0.0,0.0,False,False
2022-09-05 00:00:00+05:30,3053.728259581783,3077.4843616212543,3042.5835394524684,3063.260009765625,2147912,0.0,0.0,False,False
2022-09-06 00:00:00+05:30,3065.313048385368,3070.5433861802453,3036.8156553018225,3057.05224609375,1936453,0.0,0.0,False,False
2022-09-07 00:00:00+05:30,3032.56306627469,3091.1221351080612,3032.56306627469,3079.09765625,1291534,0.0,0.0,False,False
2022-09-08 00:00:00+05:30,3099.040747180558,3112.238554778961,3089.3624504119807,3098.698486328125,1346113,0.0,0.0,False,False
2022-09-09 00:00:00+05:30,3123.4811306109327,3161.1193226386386,3097.574323111343,3145.6240234375,1561185,0.0,0.0,False,False
2022-09-12 00:00:00+05:30,3167.375891449393,3196.6067337531645,3152.809518138167,3170.357666015625,1785928,0.0,0.0,False,False
2022-09-13 00:00:00+05:30,3190.3987964043736,3190.3987964043736,3152.8095335763937,3157.062255859375,1972678,0.0,0.0,False,False
2022-09-14 00:00:00+05:30,3064.82430582581,3071.0809489703192,3044.0989068995314,3050.551025390625,5090269,0.0,0.0,False,False
2022-09-15 00:00:00+05:30,3059.9363363437997,3067.51285602644,3030.6078730561594,3034.860595703125,2138023,0.0,0.0,False,False
2022-09-16 00:00:00+05:30,3007.1451301503166,3025.0844691635725,2932.8463558033,2941.3515625,5322221,0.0,0.0,False,False
2022-09-19 00:00:00+05:30,2968.0404924566533,2973.9061851294923,2920.919475719974,2961.001708984375,2072220,0.0,0.0,False,False
2022-09-20 00:00:00+05:30,2981.7269622452104,3011.006495663934,2962.1746542960614,2972.244140625,1544295,0.0,0.0,False,False
2022-09-21 00:00:00+05:30,2960.219427532038,2973.319378405552,2931.037512407943,2934.019287109375,2253818,0.0,0.0,False,False
2022-09-22 00:00:00+05:30,2923.0699105640306,2962.1255962493183,2912.6094740038257,2940.080322265625,2017983,0.0,0.0,False,False
2022-09-23 00:00:00+05:30,2936.756706324798,2954.8425915002335,2912.3163209525874,2915.298095703125,2652374,0.0,0.0,False,False
2022-09-26 00:00:00+05:30,2893.5949181503147,2958.11753189658,2860.600399757338,2927.371337890625,2925489,0.0,0.0,False,False
2022-09-27 00:00:00+05:30,2942.03566593547,2957.28656152466,2909.383407304922,2949.905517578125,2227447,0.0,0.0,False,False
2022-09-28 00:00:00+05:30,2913.2940379227252,2981.6781908428625,2913.2940379227252,2967.6982421875,2739767,0.0,0.0,False,False
2022-09-29 00:00:00+05:30,2985.637534464,2987.446218486569,2923.0701467083695,2930.206787109375,2493902,0.0,0.0,False,False
2022-09-30 00:00:00+05:30,2923.9011501856908,2952.105211613954,2884.063322150298,2937.29443359375,2817353,0.0,0.0,False,False
2022-10-03 00:00:00+05:30,2927.9581392001137,2953.082807383999,2907.4282156865233,2918.133056640625,1763331,0.0,0.0,False,False
2022-10-04 00:00:00+05:30,2962.125555261397,3028.6523269635545,2955.3311763753472,3021.95556640625,2145875,0.0,0.0,False,False
2022-10-06 00:00:00+05:30,3041.3616276052417,3054.0706282991882,3023.2268134952888,3032.51416015625,1790816,0.0,0.0,False,False
2022-10-07 00:00:00+05:30,3028.0657120004585,3035.495684185623,2989.64561940199,2996.293212890625,1939879,0.0,0.0,False,False
2022-10-10 00:00:00+05:30,2942.6222364738596,3057.0032337055677,2937.734159669086,3048.742431640625,3064063,0.0,0.0,False,False
2022-10-11 00:00:00+05:30,3030.607696233726,3074.600388598409,2985.0020339525904,3000.83935546875,4730645,0.0,0.0,False,False
2022-10-12 00:00:00+05:30,3015.8457643157444,3040.2861502260334,2993.507394799127,3031.341064453125,1665247,0.0,0.0,False,False
2022-10-13 00:00:00+05:30,3031.341017315787,3040.3839599619764,2984.0245263994966,3033.833984375,2054781,0.0,0.0,False,False
2022-10-14 00:00:00+05:30,3074.6006197516044,3079.4886970485068,3002.257075757449,3029.77685546875,2245977,0.0,0.0,False,False
2022-10-17 00:00:00+05:30,3011.643988496608,3066.287100369072,3010.4678617499485,3049.9677734375,1517005,8.0,0.0,False,False
2022-10-18 00:00:00+05:30,3087.458491163246,3092.702365587799,3066.434416915423,3082.263671875,1793722,0.0,0.0,False,False
2022-10-19 00:00:00+05:30,3096.279742518592,3096.279742518592,3050.2129024114774,3059.867431640625,1194289,0.0,0.0,False,False
2022-10-20 00:00:00+05:30,3043.3518663847985,3097.2598704592474,3043.3518663847985,3094.613525390625,1587601,0.0,0.0,False,False
2022-10-21 00:00:00+05:30,3095.1035102294627,3097.651744955496,3064.9149809466967,3075.1083984375,1021913,0.0,0.0,False,False
2022-10-24 00:00:00+05:30,3107.1593912885733,3114.9024451359246,3092.359098302027,3098.926025390625,260949,0.0,0.0,False,False
2022-10-25 00:00:00+05:30,3117.3526963328027,3121.0282418794927,3088.585330803376,3099.318115234375,2069643,0.0,0.0,False,False
2022-10-27 00:00:00+05:30,3097.945953915128,3110.9819374284275,3072.1192625663584,3094.71142578125,2438421,0.0,0.0,False,False
2022-10-28 00:00:00+05:30,3087.458384375247,3115.3925316624513,3082.5576567810003,3100.4453125,1355739,0.0,0.0,False,False
2022-10-31 00:00:00+05:30,3135.485411657737,3135.485411657737,3114.7063752003223,3129.75146484375,1919414,0.0,0.0,False,False
2022-11-01 00:00:00+05:30,3150.6776960605334,3197.8227901230252,3139.8470404739246,3194.980224609375,2991060,0.0,0.0,False,False
2022-11-02 00:00:00+05:30,3205.0758122286916,3205.0758122286916,3158.077882963088,3177.337646484375,1405955,0.0,0.0,False,False
2022-11-03 00:00:00+05:30,3163.9586897173313,3163.9586897173313,3131.5648334872244,3143.08154296875,1422652,0.0,0.0,False,False
2022-11-04 00:00:00+05:30,3153.1280570506283,3156.1175486687,3103.2875629183045,3153.52001953125,1464013,0.0,0.0,False,False
2022-11-07 00:00:00+05:30,3164.889945856,3178.4160021546854,3131.663107796776,3169.49658203125,1474498,0.0,0.0,False,False
2022-11-09 00:00:00+05:30,3185.276932511837,3185.276932511837,3138.0827825366555,3152.197021484375,1162267,0.0,0.0,False,False
2022-11-10 00:00:00+05:30,3107.061325592281,3160.969329664071,3107.061325592281,3142.00341796875,1573092,0.0,0.0,False,False
2022-11-11 00:00:00+05:30,3204.6839236085566,3275.2544018346907,3190.4227582750236,3250.113525390625,3265394,0.0,0.0,False,False
2022-11-14 00:00:00+05:30,3258.0037171151253,3282.50735518007,3243.301534276158,3269.275390625,1342074,0.0,0.0,False,False
2022-11-15 00:00:00+05:30,3255.063321546073,3273.637031574576,3226.6391010327225,3266.43310546875,1400708,0.0,0.0,False,False
2022-11-16 00:00:00+05:30,3272.6078596862067,3301.0320804495427,3255.504367809696,3288.7314453125,1748235,0.0,0.0,False,False
2022-11-17 00:00:00+05:30,3273.6860145985743,3293.2889248656315,3251.877776926473,3282.50732421875,1417986,0.0,0.0,False,False
2022-11-18 00:00:00+05:30,3283.48738361525,3295.984238582741,3255.063164473506,3277.0673828125,1164540,0.0,0.0,False,False
2022-11-21 00:00:00+05:30,3256.533537159341,3267.5111192829704,3208.016333219721,3218.307861328125,1304194,0.0,0.0,False,False
2022-11-22 00:00:00+05:30,3214.877263168051,3253.053882809504,3190.618661868231,3249.13330078125,1149739,0.0,0.0,False,False
2022-11-23 00:00:00+05:30,3263.8845884858288,3263.8845884858288,3225.658913125184,3242.615478515625,1150011,0.0,0.0,False,False
2022-11-24 00:00:00+05:30,3250.4076146936955,3325.5847290052516,3242.615505586871,3313.038818359375,1296591,0.0,0.0,False,False
2022-11-25 00:00:00+05:30,3315.8322257999603,3335.7782824380834,3281.527133307203,3322.35009765625,1588981,0.0,0.0,False,False
2022-11-28 00:00:00+05:30,3299.169854570494,3349.157276609441,3298.7288369405833,3327.839111328125,2195437,0.0,0.0,False,False
2022-11-29 00:00:00+05:30,3315.8322770806117,3360.9189707683763,3315.8322770806117,3329.8974609375,1576028,0.0,0.0,False,False
2022-11-30 00:00:00+05:30,3315.8323560052377,3347.0989029590696,3307.9911916989886,3323.4775390625,3410702,0.0,0.0,False,False
2022-12-01 00:00:00+05:30,3356.9983047516266,3410.9063067257403,3352.0975772994343,3406.642578125,2180856,0.0,0.0,False,False
2022-12-02 00:00:00+05:30,3389.441381022303,3400.026761399112,3345.2367215366376,3370.867431640625,2411749,0.0,0.0,False,False
2022-12-05 00:00:00+05:30,3364.8394998576873,3370.8672989624115,3339.3557168701254,3357.88037109375,1475065,0.0,0.0,False,False
2022-12-06 00:00:00+05:30,3332.543833517723,3340.286887432512,3301.1301216451807,3318.1357421875,1166999,0.0,0.0,False,False
2022-12-07 00:00:00+05:30,3301.4241429329713,3326.319742971623,3287.4080143927845,3313.47998046875,1167505,0.0,0.0,False,False
2022-12-08 00:00:00+05:30,3293.2889386092957,3313.480031985962,3273.146900367169,3284.026611328125,1285619,0.0,0.0,False,False
2022-12-09 00:00:00+05:30,3307.108953808736,3307.108953808736,3211.299733311882,3227.3740234375,1797896,0.0,0.0,False,False
2022-12-12 00:00:00+05:30,3190.863762553673,3230.559656389773,3171.849035050754,3221.19921875,1527610,0.0,0.0,False,False
2022-12-13 00:00:00+05:30,3212.132740312035,3270.2063603837773,3202.919468456804,3265.94287109375,1378016,0.0,0.0,False,False
2022-12-14 00:00:00+05:30,3282.3112591533445,3309.9513140653753,3274.567966219597,3298.53271484375,1213311,0.0,0.0,False,False
2022-12-15 00:00:00+05:30,3292.1127696598014,3297.9445875551883,3233.4509654752173,3239.47900390625,1415694,0.0,0.0,False,False
2022-12-16 00:00:00+05:30,3209.976560540998,3226.6390342903715,3161.165266051814,3175.91650390625,2703680,0.0,0.0,False,False
2022-12-19 00:00:00+05:30,3162.929681203227,3181.0623738286563,3131.0749509153115,3138.47509765625,2120965,0.0,0.0,False,False
2022-12-20 00:00:00+05:30,3135.3873658124253,3184.4927514177343,3100.837236699629,3179.54296875,1529971,0.0,0.0,False,False
2022-12-21 00:00:00+05:30,3184.4928917960074,3217.866895630563,3175.6715818464336,3203.65478515625,1432566,0.0,0.0,False,False
2022-12-22 00:00:00+05:30,3228.59926297197,3228.59926297197,3180.6702439475516,3194.980224609375,1384101,0.0,0.0,False,False
2022-12-23 00:00:00+05:30,3153.1281821617895,3201.9885327379284,3153.1281821617895,3164.2529296875,1360281,0.0,0.0,False,False
2022-12-26 00:00:00+05:30,3164.2528050749243,3207.0360602221067,3161.0182770821707,3188.315185546875,870157,0.0,0.0,False,False
2022-12-27 00:00:00+05:30,3204.2917878151784,3208.8005530676023,3167.3403483971733,3194.784423828125,835883,0.0,0.0,False,False
2022-12-28 00:00:00+05:30,3185.2770186171124,3201.2534387520327,3161.949506944039,3192.43212890625,910795,0.0,0.0,False,False
2022-12-29 00:00:00+05:30,3166.948203777802,3206.5459860480405,3163.909657026769,3203.8505859375,1037927,0.0,0.0,False,False
2022-12-30 00:00:00+05:30,3220.8071610004977,3233.49999733872,3181.748267194668,3192.039794921875,1163131,0.0,0.0,False,False
2023-01-02 00:00:00+05:30,3196.2545390155283,3201.9884860218062,3170.9667367543457,3196.695556640625,709547,0.0,0.0,False,False
2023-01-03 00:00:00+05:30,3187.4332478329375,3254.083143544081,3180.8663206730075,3245.60498046875,1245178,0.0,0.0,False,False
2023-01-04 00:00:00+05:30,3241.047002640546,3261.287150327231,3220.954020351486,3248.839111328125,1231668,0.0,0.0,False,False
2023-01-05 00:00:00+05:30,3264.0804987697506,3271.0396275424755,3216.7884783581176,3245.35986328125,1826057,0.0,0.0,False,False
2023-01-06 00:00:00+05:30,3234.480199907119,3235.999473314228,3136.4656483947824,3147.786376953125,2488376,0.0,0.0,False,False
2023-01-09 00:00:00+05:30,3164.8897520795467,3260.944009033339,3157.1955143511204,3254.033935546875,2885060,0.0,0.0,False,False
2023-01-10 00:00:00+05:30,3219.7780384714642,3232.5199302523256,3165.968145052702,3221.150146484375,3864655,0.0,0.0,False,False
2023-01-11 00:00:00+05:30,3224.776877985364,3282.997426280891,3206.202928906858,3262.6103515625,2720512,0.0,0.0,False,False
2023-01-12 00:00:00+05:30,3262.904319297722,3283.487374481036,3249.721410384218,3268.148193359375,2250391,0.0,0.0,False,False
2023-01-13 00:00:00+05:30,3276.5283001401285,3311.9116484496594,3239.380881363162,3307.550048828125,1742837,0.0,0.0,False,False
2023-01-16 00:00:00+05:30,3317.0,3353.0,3298.050048828125,3334.050048828125,1843607,67.0,0.0,False,False
2023-01-17 00:00:00+05:30,3330.0,3381.800048828125,3321.0,3378.39990234375,1688475,0.0,0.0,False,False
2023-01-18 00:00:00+05:30,3380.0,3408.949951171875,3372.25,3390.0,2421189,0.0,0.0,False,False
2023-01-19 00:00:00+05:30,3380.0,3387.0,3361.0,3373.10009765625,1585044,0.0,0.0,False,False
2023-01-20 00:00:00+05:30,3365.0,3394.64990234375,3355.60009765625,3363.10009765625,1529349,0.0,0.0,False,False
2023-01-23 00:00:00+05:30,3388.0,3419.0,3355.60009765625,3414.89990234375,1067916,0.0,0.0,False,False
2023-01-24 00:00:00+05:30,3425.0,3451.949951171875,3417.300048828125,3436.300048828125,1387863,0.0,0.0,False,False
