Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-03 11:45:00+05:30,3343.0,3348.14990234375,3343.0,3347.0,35625,0.0,0.0
2023-03-03 12:00:00+05:30,3347.0,3348.0,3344.050048828125,3345.449951171875,28297,0.0,0.0
2023-03-03 12:15:00+05:30,3345.89990234375,3347.949951171875,3342.300048828125,3344.10009765625,23378,0.0,0.0
2023-03-03 12:30:00+05:30,3344.300048828125,3344.699951171875,3339.64990234375,3340.0,24661,0.0,0.0
2023-03-03 12:45:00+05:30,3340.949951171875,3341.550048828125,3331.10009765625,3339.949951171875,52297,0.0,0.0
2023-03-03 13:00:00+05:30,3340.0,3342.5,3338.0,3339.89990234375,24778,0.0,0.0
2023-03-03 13:15:00+05:30,3339.89990234375,3347.0,3339.050048828125,3344.60009765625,23589,0.0,0.0
2023-03-03 13:30:00+05:30,3344.60009765625,3352.0,3343.699951171875,3346.0,42057,0.0,0.0
2023-03-03 13:45:00+05:30,3345.89990234375,3353.89990234375,3343.199951171875,3351.949951171875,38515,0.0,0.0
2023-03-03 14:00:00+05:30,3351.199951171875,3358.0,3346.699951171875,3350.0,27330,0.0,0.0
2023-03-03 14:15:00+05:30,3349.10009765625,3355.0,3349.0,3353.64990234375,17436,0.0,0.0
2023-03-03 14:30:00+05:30,3354.0,3354.0,3347.64990234375,3348.0,26278,0.0,0.0
2023-03-03 14:45:00+05:30,3348.0,3357.0,3348.0,3352.199951171875,31043,0.0,0.0
2023-03-03 15:00:00+05:30,3352.199951171875,3352.89990234375,3340.550048828125,3343.14990234375,87624,0.0,0.0
2023-03-03 15:15:00+05:30,3343.10009765625,3344.550048828125,3335.35009765625,3342.14990234375,111115,0.0,0.0
2023-03-06 09:15:00+05:30,3364.800048828125,3389.89990234375,3364.800048828125,3382.39990234375,58393,0.0,0.0
2023-03-06 09:30:00+05:30,3382.0,3386.300048828125,3375.0,3381.75,42267,0.0,0.0
2023-03-06 09:45:00+05:30,3381.10009765625,3386.5,3374.0,3380.199951171875,62943,0.0,0.0
2023-03-06 10:00:00+05:30,3380.199951171875,3389.0,3380.0,3385.14990234375,37592,0.0,0.0
2023-03-06 10:15:00+05:30,3384.14990234375,3393.39990234375,3384.0,3388.800048828125,75825,0.0,0.0
2023-03-06 10:30:00+05:30,3388.800048828125,3389.0,3382.0,3387.0,34937,0.0,0.0
2023-03-06 10:45:00+05:30,3387.0,3389.89990234375,3381.0,3382.85009765625,25704,0.0,0.0
2023-03-06 11:00:00+05:30,3382.85009765625,3390.0,3382.60009765625,3389.949951171875,32854,0.0,0.0
2023-03-06 11:15:00+05:30,3389.89990234375,3390.0,3385.64990234375,3389.5,21814,0.0,0.0
2023-03-06 11:30:00+05:30,3389.60009765625,3395.699951171875,3389.050048828125,3390.60009765625,26680,0.0,0.0
2023-03-06 11:45:00+05:30,3390.60009765625,3390.60009765625,3388.0,3389.39990234375,16079,0.0,0.0
2023-03-06 12:00:00+05:30,3389.39990234375,3397.449951171875,3388.050048828125,3393.800048828125,30653,0.0,0.0
2023-03-06 12:15:00+05:30,3393.60009765625,3404.949951171875,3392.64990234375,3400.60009765625,65362,0.0,0.0
2023-03-06 12:30:00+05:30,3400.35009765625,3402.0,3395.10009765625,3398.0,29395,0.0,0.0
2023-03-06 12:45:00+05:30,3398.0,3398.0,3386.0,3387.300048828125,41270,0.0,0.0
2023-03-06 13:00:00+05:30,3388.0,3389.89990234375,3382.0,3386.199951171875,32359,0.0,0.0
2023-03-06 13:15:00+05:30,3386.199951171875,3390.449951171875,3385.050048828125,3388.300048828125,39814,0.0,0.0
2023-03-06 13:30:00+05:30,3388.0,3388.85009765625,3384.10009765625,3388.199951171875,52586,0.0,0.0
2023-03-06 13:45:00+05:30,3388.050048828125,3389.199951171875,3374.25,3375.0,47456,0.0,0.0
2023-03-06 14:00:00+05:30,3375.0,3378.449951171875,3372.449951171875,3375.5,42710,0.0,0.0
2023-03-06 14:15:00+05:30,3374.800048828125,3383.5,3374.5,3376.60009765625,40291,0.0,0.0
2023-03-06 14:30:00+05:30,3376.5,3378.89990234375,3370.050048828125,3375.0,39746,0.0,0.0
2023-03-06 14:45:00+05:30,3375.10009765625,3378.949951171875,3373.199951171875,3375.550048828125,49080,0.0,0.0
2023-03-06 15:00:00+05:30,3375.75,3376.949951171875,3367.199951171875,3371.199951171875,179185,0.0,0.0
2023-03-06 15:15:00+05:30,3371.199951171875,3379.949951171875,3368.5,3378.0,149590,0.0,0.0
2023-03-08 09:15:00+05:30,3359.949951171875,3359.949951171875,3331.10009765625,3346.199951171875,109491,0.0,0.0
2023-03-08 09:30:00+05:30,3346.199951171875,3363.949951171875,3339.85009765625,3350.60009765625,135036,0.0,0.0
2023-03-08 09:45:00+05:30,3350.699951171875,3362.0,3345.75,3360.949951171875,90202,0.0,0.0
2023-03-08 10:00:00+05:30,3360.85009765625,3384.550048828125,3357.60009765625,3380.800048828125,146895,0.0,0.0
2023-03-08 10:15:00+05:30,3380.85009765625,3388.60009765625,3378.0,3382.949951171875,61701,0.0,0.0
2023-03-08 10:30:00+05:30,3382.89990234375,3384.949951171875,3377.35009765625,3377.949951171875,40321,0.0,0.0
2023-03-08 10:45:00+05:30,3377.89990234375,3380.0,3374.0,3378.89990234375,41013,0.0,0.0
2023-03-08 11:00:00+05:30,3378.89990234375,3379.14990234375,3373.89990234375,3374.050048828125,30574,0.0,0.0
2023-03-08 11:15:00+05:30,3374.050048828125,3376.050048828125,3369.800048828125,3373.35009765625,40686,0.0,0.0
2023-03-08 11:30:00+05:30,3373.0,3373.35009765625,3360.0,3362.0,48329,0.0,0.0
2023-03-08 11:45:00+05:30,3362.0,3362.0,3352.0,3353.050048828125,60774,0.0,0.0
2023-03-08 12:00:00+05:30,3353.89990234375,3357.949951171875,3352.050048828125,3354.85009765625,43057,0.0,0.0
2023-03-08 12:15:00+05:30,3354.0,3355.64990234375,3350.0,3352.199951171875,38797,0.0,0.0
2023-03-08 12:30:00+05:30,3352.199951171875,3356.10009765625,3351.0,3353.60009765625,26158,0.0,0.0
2023-03-08 12:45:00+05:30,3353.64990234375,3361.14990234375,3353.5,3361.14990234375,26732,0.0,0.0
2023-03-08 13:00:00+05:30,3361.0,3368.0,3360.0,3366.35009765625,39309,0.0,0.0
2023-03-08 13:15:00+05:30,3366.39990234375,3369.89990234375,3366.050048828125,3368.14990234375,22043,0.0,0.0
2023-03-08 13:30:00+05:30,3368.85009765625,3374.699951171875,3368.25,3371.199951171875,30959,0.0,0.0
2023-03-08 13:45:00+05:30,3371.14990234375,3376.39990234375,3370.89990234375,3373.85009765625,30925,0.0,0.0
2023-03-08 14:00:00+05:30,3374.10009765625,3375.699951171875,3368.699951171875,3372.75,39118,0.0,0.0
2023-03-08 14:15:00+05:30,3372.75,3380.0,3371.0,3378.5,37345,0.0,0.0
2023-03-08 14:30:00+05:30,3378.5,3382.35009765625,3375.5,3376.300048828125,41201,0.0,0.0
2023-03-08 14:45:00+05:30,3376.39990234375,3377.0,3373.75,3375.0,35036,0.0,0.0
2023-03-08 15:00:00+05:30,3375.10009765625,3394.39990234375,3374.949951171875,3389.75,232994,0.0,0.0
2023-03-08 15:15:00+05:30,3390.0,3396.0,3389.14990234375,3391.85009765625,249475,0.0,0.0
2023-03-09 09:15:00+05:30,3373.10009765625,3376.0,3362.199951171875,3365.0,66593,0.0,0.0
2023-03-09 09:30:00+05:30,3364.699951171875,3368.39990234375,3359.0,3368.39990234375,113803,0.0,0.0
2023-03-09 09:45:00+05:30,3368.39990234375,3372.0,3358.449951171875,3359.85009765625,73446,0.0,0.0
2023-03-09 10:00:00+05:30,3360.10009765625,3361.64990234375,3354.14990234375,3354.800048828125,47474,0.0,0.0
2023-03-09 10:15:00+05:30,3354.0,3360.0,3353.5,3359.0,34313,0.0,0.0
2023-03-09 10:30:00+05:30,3359.050048828125,3361.0,3355.800048828125,3357.85009765625,28562,0.0,0.0
2023-03-09 10:45:00+05:30,3357.85009765625,3366.25,3357.800048828125,3359.75,120805,0.0,0.0
2023-03-09 11:00:00+05:30,3359.699951171875,3361.0,3358.550048828125,3360.050048828125,51834,0.0,0.0
2023-03-09 11:15:00+05:30,3360.0,3361.89990234375,3358.35009765625,3360.949951171875,33384,0.0,0.0
2023-03-09 11:30:00+05:30,3361.0,3361.0,3358.39990234375,3359.75,34656,0.0,0.0
2023-03-09 11:45:00+05:30,3359.550048828125,3360.5,3356.800048828125,3358.14990234375,68554,0.0,0.0
2023-03-09 12:00:00+05:30,3358.14990234375,3358.14990234375,3356.550048828125,3357.949951171875,20042,0.0,0.0
2023-03-09 12:15:00+05:30,3357.949951171875,3361.89990234375,3357.050048828125,3358.75,73703,0.0,0.0
2023-03-09 12:30:00+05:30,3359.64990234375,3361.449951171875,3355.89990234375,3358.75,28109,0.0,0.0
2023-03-09 12:45:00+05:30,3358.75,3358.75,3350.0,3356.75,66085,0.0,0.0
2023-03-09 13:00:00+05:30,3356.800048828125,3358.550048828125,3353.64990234375,3354.0,41905,0.0,0.0
2023-03-09 13:15:00+05:30,3353.949951171875,3356.0,3352.0,3354.39990234375,43886,0.0,0.0
2023-03-09 13:30:00+05:30,3354.25,3354.39990234375,3350.0,3350.949951171875,41029,0.0,0.0
2023-03-09 13:45:00+05:30,3350.949951171875,3353.949951171875,3346.85009765625,3350.050048828125,129345,0.0,0.0
2023-03-09 14:00:00+05:30,3350.0,3351.0,3348.0,3350.0,74060,0.0,0.0
2023-03-09 14:15:00+05:30,3350.0,3350.0,3343.0,3343.14990234375,38672,0.0,0.0
2023-03-09 14:30:00+05:30,3343.14990234375,3345.0,3338.10009765625,3341.75,52954,0.0,0.0
2023-03-09 14:45:00+05:30,3341.75,3344.0,3336.60009765625,3341.89990234375,52372,0.0,0.0
2023-03-09 15:00:00+05:30,3341.89990234375,3343.35009765625,3336.25,3336.300048828125,108973,0.0,0.0
2023-03-09 15:15:00+05:30,3336.25,3336.85009765625,3331.14990234375,3336.85009765625,126968,0.0,0.0
2023-03-10 09:15:00+05:30,3304.10009765625,3316.64990234375,3296.050048828125,3313.0,50209,0.0,0.0
2023-03-10 09:30:00+05:30,3312.0,3312.0,3298.0,3301.0,72211,0.0,0.0
2023-03-10 09:45:00+05:30,3300.64990234375,3311.949951171875,3300.5,3309.85009765625,41885,0.0,0.0
2023-03-10 10:00:00+05:30,3309.89990234375,3315.0,3305.050048828125,3314.89990234375,32914,0.0,0.0
2023-03-10 10:15:00+05:30,3314.89990234375,3319.39990234375,3310.050048828125,3314.75,29461,0.0,0.0
2023-03-10 10:30:00+05:30,3314.35009765625,3319.0,3313.0,3314.300048828125,22412,0.0,0.0
2023-03-10 10:45:00+05:30,3314.050048828125,3322.0,3313.800048828125,3321.5,27093,0.0,0.0
2023-03-10 11:00:00+05:30,3321.35009765625,3330.0,3320.0,3325.050048828125,42895,0.0,0.0
2023-03-10 11:15:00+05:30,3325.050048828125,3329.10009765625,3320.0,3320.0,37344,0.0,0.0
2023-03-10 11:30:00+05:30,3320.0,3322.60009765625,3311.0,3313.39990234375,35196,0.0,0.0
2023-03-10 11:45:00+05:30,3313.89990234375,3319.35009765625,3313.35009765625,3315.5,17507,0.0,0.0
2023-03-10 12:00:00+05:30,3316.35009765625,3321.64990234375,3315.0,3319.550048828125,19787,0.0,0.0
2023-03-10 12:15:00+05:30,3318.75,3321.0,3314.10009765625,3318.0,22657,0.0,0.0
2023-03-10 12:30:00+05:30,3318.050048828125,3326.699951171875,3315.0,3326.0,26400,0.0,0.0
2023-03-10 12:45:00+05:30,3324.5,3327.0,3320.949951171875,3324.800048828125,19910,0.0,0.0
2023-03-10 13:00:00+05:30,3324.050048828125,3330.0,3322.050048828125,3328.449951171875,23646,0.0,0.0
2023-03-10 13:15:00+05:30,3328.449951171875,3329.0,3325.0,3328.050048828125,19136,0.0,0.0
2023-03-10 13:30:00+05:30,3328.0,3333.35009765625,3325.0,3327.14990234375,31256,0.0,0.0
2023-03-10 13:45:00+05:30,3326.5,3327.64990234375,3319.0,3325.699951171875,29220,0.0,0.0
2023-03-10 14:00:00+05:30,3325.0,3327.35009765625,3322.0,3324.050048828125,23916,0.0,0.0
2023-03-10 14:15:00+05:30,3324.050048828125,3324.050048828125,3317.60009765625,3318.14990234375,18081,0.0,0.0
2023-03-10 14:30:00+05:30,3318.10009765625,3323.39990234375,3315.0,3316.25,23382,0.0,0.0
2023-03-10 14:45:00+05:30,3316.39990234375,3322.39990234375,3314.800048828125,3321.85009765625,28202,0.0,0.0
2023-03-10 15:00:00+05:30,3320.75,3332.89990234375,3317.949951171875,3330.0,103175,0.0,0.0
2023-03-10 15:15:00+05:30,3330.050048828125,3337.25,3325.35009765625,3335.0,118936,0.0,0.0
2023-03-13 09:15:00+05:30,3337.949951171875,3369.800048828125,3316.60009765625,3350.0,76435,0.0,0.0
2023-03-13 09:30:00+05:30,3350.0,3357.0,3336.699951171875,3349.75,120919,0.0,0.0
2023-03-13 09:45:00+05:30,3349.0,3351.949951171875,3344.14990234375,3348.10009765625,72727,0.0,0.0
2023-03-13 10:00:00+05:30,3349.0,3353.64990234375,3345.449951171875,3350.0,74313,0.0,0.0
2023-03-13 10:15:00+05:30,3350.5,3353.300048828125,3345.10009765625,3346.0,31032,0.0,0.0
2023-03-13 10:30:00+05:30,3346.0,3349.0,3341.199951171875,3344.699951171875,98081,0.0,0.0
2023-03-13 10:45:00+05:30,3344.14990234375,3348.449951171875,3330.14990234375,3330.14990234375,99740,0.0,0.0
2023-03-13 11:00:00+05:30,3331.14990234375,3331.64990234375,3315.300048828125,3319.60009765625,105882,0.0,0.0
2023-03-13 11:15:00+05:30,3319.60009765625,3322.0,3310.64990234375,3312.699951171875,49161,0.0,0.0
2023-03-13 11:30:00+05:30,3312.14990234375,3312.800048828125,3302.39990234375,3305.0,48565,0.0,0.0
2023-03-13 11:45:00+05:30,3305.5,3306.449951171875,3300.550048828125,3303.449951171875,31059,0.0,0.0
2023-03-13 12:00:00+05:30,3303.25,3304.5,3292.5,3297.699951171875,59671,0.0,0.0
2023-03-13 12:15:00+05:30,3297.699951171875,3308.89990234375,3294.199951171875,3302.25,57329,0.0,0.0
2023-03-13 12:30:00+05:30,3301.449951171875,3302.25,3292.550048828125,3294.35009765625,40036,0.0,0.0
2023-03-13 12:45:00+05:30,3294.199951171875,3304.75,3290.0,3298.64990234375,44609,0.0,0.0
2023-03-13 13:00:00+05:30,3297.89990234375,3303.25,3295.39990234375,3300.10009765625,35041,0.0,0.0
2023-03-13 13:15:00+05:30,3300.050048828125,3305.14990234375,3293.60009765625,3296.949951171875,43491,0.0,0.0
2023-03-13 13:30:00+05:30,3296.949951171875,3299.85009765625,3292.0,3299.0,35822,0.0,0.0
2023-03-13 13:45:00+05:30,3299.050048828125,3299.949951171875,3294.64990234375,3297.0,48840,0.0,0.0
2023-03-13 14:00:00+05:30,3297.10009765625,3302.0,3291.050048828125,3291.10009765625,56023,0.0,0.0
2023-03-13 14:15:00+05:30,3291.5,3293.0,3284.550048828125,3288.75,54719,0.0,0.0
2023-03-13 14:30:00+05:30,3288.75,3288.949951171875,3272.10009765625,3278.39990234375,56956,0.0,0.0
2023-03-13 14:45:00+05:30,3278.39990234375,3283.0,3273.10009765625,3278.0,65995,0.0,0.0
2023-03-13 15:00:00+05:30,3281.25,3284.949951171875,3273.550048828125,3284.050048828125,200302,0.0,0.0
2023-03-13 15:15:00+05:30,3284.14990234375,3290.0,3280.35009765625,3286.0,164770,0.0,0.0
2023-03-14 09:15:00+05:30,3281.949951171875,3303.60009765625,3273.699951171875,3282.550048828125,168416,0.0,0.0
2023-03-14 09:30:00+05:30,3282.550048828125,3287.449951171875,3268.0,3274.64990234375,109731,0.0,0.0
2023-03-14 09:45:00+05:30,3274.449951171875,3282.949951171875,3270.60009765625,3280.449951171875,87040,0.0,0.0
2023-03-14 10:00:00+05:30,3280.449951171875,3281.800048828125,3256.75,3256.75,67344,0.0,0.0
2023-03-14 10:15:00+05:30,3256.60009765625,3263.5,3253.550048828125,3260.050048828125,59985,0.0,0.0
2023-03-14 10:30:00+05:30,3260.449951171875,3270.449951171875,3259.25,3267.64990234375,38183,0.0,0.0
2023-03-14 10:45:00+05:30,3268.14990234375,3274.800048828125,3260.64990234375,3260.699951171875,43346,0.0,0.0
2023-03-14 11:00:00+05:30,3260.5,3260.5,3256.35009765625,3258.0,41273,0.0,0.0
2023-03-14 11:15:00+05:30,3257.14990234375,3259.89990234375,3251.050048828125,3256.0,57380,0.0,0.0
2023-03-14 11:30:00+05:30,3255.85009765625,3261.699951171875,3253.0,3255.5,79194,0.0,0.0
2023-03-14 11:45:00+05:30,3255.449951171875,3264.300048828125,3254.550048828125,3262.449951171875,62341,0.0,0.0
2023-03-14 12:00:00+05:30,3262.35009765625,3265.35009765625,3258.0,3265.050048828125,53917,0.0,0.0
2023-03-14 12:15:00+05:30,3265.050048828125,3277.199951171875,3261.550048828125,3274.85009765625,60273,0.0,0.0
2023-03-14 12:30:00+05:30,3274.85009765625,3280.0,3256.800048828125,3257.64990234375,67799,0.0,0.0
2023-03-14 12:45:00+05:30,3257.64990234375,3259.0,3245.050048828125,3245.64990234375,96428,0.0,0.0
2023-03-14 13:00:00+05:30,3245.64990234375,3248.85009765625,3240.0,3240.449951171875,102771,0.0,0.0
2023-03-14 13:15:00+05:30,3240.25,3240.35009765625,3228.75,3231.14990234375,102837,0.0,0.0
2023-03-14 13:30:00+05:30,3230.699951171875,3235.10009765625,3223.0,3227.699951171875,109635,0.0,0.0
2023-03-14 13:45:00+05:30,3227.64990234375,3231.64990234375,3220.0,3224.64990234375,92419,0.0,0.0
2023-03-14 14:00:00+05:30,3224.5,3227.699951171875,3215.0,3217.0,149348,0.0,0.0
2023-03-14 14:15:00+05:30,3217.0,3234.300048828125,3216.0,3222.0,215832,0.0,0.0
2023-03-14 14:30:00+05:30,3221.85009765625,3222.89990234375,3215.25,3217.89990234375,81195,0.0,0.0
2023-03-14 14:45:00+05:30,3217.85009765625,3218.550048828125,3210.25,3217.050048828125,124467,0.0,0.0
2023-03-14 15:00:00+05:30,3217.050048828125,3223.800048828125,3209.550048828125,3216.39990234375,200172,0.0,0.0
2023-03-14 15:15:00+05:30,3217.5,3222.0,3212.5,3221.699951171875,230104,0.0,0.0
2023-03-15 09:15:00+05:30,3251.800048828125,3260.35009765625,3238.10009765625,3249.949951171875,84656,0.0,0.0
2023-03-15 09:30:00+05:30,3248.5,3256.0,3230.199951171875,3239.0,95623,0.0,0.0
2023-03-15 09:45:00+05:30,3239.0,3242.449951171875,3233.60009765625,3239.699951171875,76093,0.0,0.0
2023-03-15 10:00:00+05:30,3239.800048828125,3245.0,3237.25,3241.35009765625,36573,0.0,0.0
2023-03-15 10:15:00+05:30,3241.449951171875,3250.050048828125,3240.35009765625,3250.050048828125,32408,0.0,0.0
2023-03-15 10:30:00+05:30,3249.60009765625,3251.800048828125,3246.85009765625,3249.800048828125,70027,0.0,0.0
2023-03-15 10:45:00+05:30,3249.75,3249.800048828125,3242.5,3244.300048828125,20329,0.0,0.0
2023-03-15 11:00:00+05:30,3244.0,3249.0,3238.0,3240.199951171875,33883,0.0,0.0
2023-03-15 11:15:00+05:30,3240.300048828125,3248.25,3238.800048828125,3246.85009765625,145201,0.0,0.0
2023-03-15 11:30:00+05:30,3247.0,3249.64990234375,3238.39990234375,3238.85009765625,36015,0.0,0.0
2023-03-15 11:45:00+05:30,3238.800048828125,3241.449951171875,3232.0,3233.5,47633,0.0,0.0
2023-03-15 12:00:00+05:30,3233.14990234375,3233.699951171875,3222.0,3222.0,69541,0.0,0.0
2023-03-15 12:15:00+05:30,3222.0,3223.699951171875,3215.14990234375,3217.85009765625,84589,0.0,0.0
2023-03-15 12:30:00+05:30,3217.85009765625,3223.0,3217.64990234375,3221.89990234375,65696,0.0,0.0
2023-03-15 12:45:00+05:30,3221.89990234375,3228.699951171875,3221.60009765625,3221.75,37299,0.0,0.0
2023-03-15 13:00:00+05:30,3221.75,3222.800048828125,3218.0,3218.0,51601,0.0,0.0
2023-03-15 13:15:00+05:30,3218.199951171875,3219.0,3215.800048828125,3218.89990234375,36918,0.0,0.0
2023-03-15 13:30:00+05:30,3218.89990234375,3221.449951171875,3216.550048828125,3218.949951171875,42966,0.0,0.0
2023-03-15 13:45:00+05:30,3218.89990234375,3221.0,3212.0,3214.60009765625,73148,0.0,0.0
2023-03-15 14:00:00+05:30,3214.64990234375,3220.0,3214.0,3217.0,40415,0.0,0.0
2023-03-15 14:15:00+05:30,3216.949951171875,3218.0,3212.5,3214.75,45840,0.0,0.0
2023-03-15 14:30:00+05:30,3214.75,3216.35009765625,3206.64990234375,3207.199951171875,72041,0.0,0.0
2023-03-15 14:45:00+05:30,3207.0,3217.0,3205.300048828125,3215.75,67884,0.0,0.0
2023-03-15 15:00:00+05:30,3215.699951171875,3216.60009765625,3195.0,3195.5,170854,0.0,0.0
2023-03-15 15:15:00+05:30,3195.949951171875,3199.5,3192.0,3199.0,159630,0.0,0.0
